Agreement,Step,Δelement_count,Δroots,Δorphans,Δdepth,Δretyped
25,EnhancedClauseClassifierV6,0,0,0,0,127
25,EnhancedTOCDetector,0,0,0,0,0
25,FallbackTitleClassifier,0,0,0,0,0
25,HeadingClassifierV6,0,0,0,0,0
25,HierarchyBuilder,0,0,0,0,0
25,HtmlCommentRemoverStep,0,0,0,0,0
25,ImprovedMetadataRemoverv8,0,0,0,0,282
25,LateMetadataRemoverStep,0,0,0,0,0
25,LegalContentClassifierV6,0,0,0,0,0
25,MainTitleClassifierV6,0,0,0,0,0
25,OrphanAttacherStep,0,0,0,0,0
25,PageContinuationMerger,0,0,0,0,0
25,RepeatedHeaderFooterDetector,0,0,0,0,0
25,SmartSectionClassifierV6,0,0,0,0,0
25,TableClassifier,0,0,0,0,0
25,TableOfContentsClassifier,0,0,0,0,0
25,TableRootPromoter,0,0,0,0,0
25,TextClassifier,0,0,0,0,1209
25,TextElementMerger,0,0,0,0,0
25,VisualHeadingDetector,0,0,0,0,0
26,ConsecutivePageNumberClassifier,0,0,0,0,0
26,ContentClassifierV6,0,0,0,0,0
26,EarlyMetadataRemoverStep,0,0,0,0,0
26,EmptyElementClassifier,0,0,0,0,0
26,EnhancedClauseClassifierV6,0,0,0,0,137
26,EnhancedTOCDetector,0,0,0,0,0
26,FallbackTitleClassifier,0,0,0,0,0
26,HeadingClassifierV6,0,0,0,0,0
26,HierarchyBuilder,0,0,0,0,0
26,HtmlCommentRemoverStep,0,0,0,0,0
26,ImprovedMetadataRemoverv8,0,0,0,0,333
26,LateMetadataRemoverStep,0,0,0,0,0
26,LegalContentClassifierV6,0,0,0,0,0
26,MainTitleClassifierV6,0,0,0,0,0
26,OrphanAttacherStep,0,0,0,0,0
26,PageContinuationMerger,0,0,0,0,0
26,RepeatedHeaderFooterDetector,0,0,0,0,0
26,SmartSectionClassifierV6,0,0,0,0,0
26,TableClassifier,0,0,0,0,0
26,TableOfContentsClassifier,0,0,0,0,0
26,TableRootPromoter,0,0,0,0,0
26,TextClassifier,0,0,0,0,1267
26,TextElementMerger,0,0,0,0,0
26,VisualHeadingDetector,0,0,0,0,0
27,ConsecutivePageNumberClassifier,0,0,0,0,0
27,ContentClassifierV6,0,0,0,0,0
27,EarlyMetadataRemoverStep,0,0,0,0,0
27,EmptyElementClassifier,0,0,0,0,0
27,EnhancedClauseClassifierV6,0,0,0,0,140
27,EnhancedTOCDetector,0,0,0,0,0
27,FallbackTitleClassifier,0,0,0,0,0
27,HeadingClassifierV6,0,0,0,0,0
27,HierarchyBuilder,0,0,0,0,0
27,HtmlCommentRemoverStep,0,0,0,0,0
27,ImprovedMetadataRemoverv8,0,0,0,0,365
27,LateMetadataRemoverStep,0,0,0,0,0
27,LegalContentClassifierV6,0,0,0,0,0
27,MainTitleClassifierV6,0,0,0,0,0
27,OrphanAttacherStep,0,0,0,0,0
27,PageContinuationMerger,0,0,0,0,0
27,RepeatedHeaderFooterDetector,0,0,0,0,0
27,SmartSectionClassifierV6,0,0,0,0,0
27,TableClassifier,0,0,0,0,0
27,TableOfContentsClassifier,0,0,0,0,0
27,TableRootPromoter,0,0,0,0,0
27,TextClassifier,0,0,0,0,1345
27,TextElementMerger,0,0,0,0,0
27,VisualHeadingDetector,0,0,0,0,0
28,ConsecutivePageNumberClassifier,0,0,0,0,0
28,ContentClassifierV6,0,0,0,0,0
28,EarlyMetadataRemoverStep,0,0,0,0,0
28,EmptyElementClassifier,0,0,0,0,0
28,EnhancedClauseClassifierV6,0,0,0,0,140
28,EnhancedTOCDetector,0,0,0,0,0
28,FallbackTitleClassifier,0,0,0,0,0
28,HeadingClassifierV6,0,0,0,0,0
28,HierarchyBuilder,0,0,0,0,0
28,HtmlCommentRemoverStep,0,0,0,0,0
28,ImprovedMetadataRemoverv8,0,0,0,0,365
28,LateMetadataRemoverStep,0,0,0,0,0
28,LegalContentClassifierV6,0,0,0,0,0
28,MainTitleClassifierV6,0,0,0,0,0
28,OrphanAttacherStep,0,0,0,0,0
28,PageContinuationMerger,0,0,0,0,0
28,RepeatedHeaderFooterDetector,0,0,0,0,0
28,SmartSectionClassifierV6,0,0,0,0,0
28,TableClassifier,0,0,0,0,0
28,TableOfContentsClassifier,0,0,0,0,0
28,TableRootPromoter,0,0,0,0,0
28,TextClassifier,0,0,0,0,1345
28,TextElementMerger,0,0,0,0,0
28,VisualHeadingDetector,0,0,0,0,0
29,ConsecutivePageNumberClassifier,0,0,0,0,0
29,ContentClassifierV6,0,0,0,0,0
29,EarlyMetadataRemoverStep,0,0,0,0,0
29,EmptyElementClassifier,0,0,0,0,0
29,EnhancedClauseClassifierV6,0,0,0,0,165
29,EnhancedTOCDetector,0,0,0,0,0
29,FallbackTitleClassifier,0,0,0,0,0
29,HeadingClassifierV6,0,0,0,0,0
29,HierarchyBuilder,0,0,0,0,0
29,HtmlCommentRemoverStep,0,0,0,0,0
29,ImprovedMetadataRemoverv8,0,0,0,0,365
29,LateMetadataRemoverStep,0,0,0,0,0
29,LegalContentClassifierV6,0,0,0,0,0
29,MainTitleClassifierV6,0,0,0,0,0
29,OrphanAttacherStep,0,0,0,0,0
29,PageContinuationMerger,0,0,0,0,0
29,RepeatedHeaderFooterDetector,0,0,0,0,0
29,SmartSectionClassifierV6,0,0,0,0,0
29,TableClassifier,0,0,0,0,0
29,TableOfContentsClassifier,0,0,0,0,0
29,TableRootPromoter,0,0,0,0,0
29,TextClassifier,0,0,0,0,1431
29,TextElementMerger,0,0,0,0,0
29,VisualHeadingDetector,0,0,0,0,0
30,ConsecutivePageNumberClassifier,0,0,0,0,0
30,ContentClassifierV6,0,0,0,0,0
30,EarlyMetadataRemoverStep,0,0,0,0,0
30,EmptyElementClassifier,0,0,0,0,0
30,EnhancedClauseClassifierV6,0,0,0,0,168
30,EnhancedTOCDetector,0,0,0,0,0
30,FallbackTitleClassifier,0,0,0,0,0
30,HeadingClassifierV6,0,0,0,0,0
30,HierarchyBuilder,0,0,0,0,0
30,HtmlCommentRemoverStep,0,0,0,0,0
30,ImprovedMetadataRemoverv8,0,0,0,0,381
30,LateMetadataRemoverStep,0,0,0,0,0
30,LegalContentClassifierV6,0,0,0,0,0
30,MainTitleClassifierV6,0,0,0,0,0
30,OrphanAttacherStep,0,0,0,0,0
30,PageContinuationMerger,0,0,0,0,0
30,RepeatedHeaderFooterDetector,0,0,0,0,0
30,SmartSectionClassifierV6,0,0,0,0,0
30,TableClassifier,0,0,0,0,0
30,TableOfContentsClassifier,0,0,0,0,0
30,TableRootPromoter,0,0,0,0,0
30,TextClassifier,0,0,0,0,1515
30,TextElementMerger,0,0,0,0,0
30,VisualHeadingDetector,0,0,0,0,0
31,ConsecutivePageNumberClassifier,0,0,0,0,0
31,ContentClassifierV6,0,0,0,0,0
31,EarlyMetadataRemoverStep,0,0,0,0,0
31,EmptyElementClassifier,0,0,0,0,0
31,EnhancedClauseClassifierV6,0,0,0,0,168
31,EnhancedTOCDetector,0,0,0,0,0
31,FallbackTitleClassifier,0,0,0,0,0
31,HeadingClassifierV6,0,0,0,0,0
31,HierarchyBuilder,0,0,0,0,0
31,HtmlCommentRemoverStep,0,0,0,0,0
31,ImprovedMetadataRemoverv8,0,0,0,0,423
31,LateMetadataRemoverStep,0,0,0,0,0
31,LegalContentClassifierV6,0,0,0,0,0
31,MainTitleClassifierV6,0,0,0,0,0
31,OrphanAttacherStep,0,0,0,0,0
31,PageContinuationMerger,0,0,0,0,0
31,RepeatedHeaderFooterDetector,0,0,0,0,0
31,SmartSectionClassifierV6,0,0,0,0,0
31,TableClassifier,0,0,0,0,0
31,TableOfContentsClassifier,0,0,0,0,0
31,TableRootPromoter,0,0,0,0,0
31,TextClassifier,0,0,0,0,1632
31,TextElementMerger,0,0,0,0,0
31,VisualHeadingDetector,0,0,0,0,0
32,ConsecutivePageNumberClassifier,0,0,0,0,0
32,ContentClassifierV6,0,0,0,0,0
32,EarlyMetadataRemoverStep,0,0,0,0,0
32,EmptyElementClassifier,0,0,0,0,0
32,EnhancedClauseClassifierV6,0,0,0,0,172
32,EnhancedTOCDetector,0,0,0,0,0
32,FallbackTitleClassifier,0,0,0,0,0
32,HeadingClassifierV6,0,0,0,0,0
32,HierarchyBuilder,0,0,0,0,0
32,HtmlCommentRemoverStep,0,0,0,0,0
32,ImprovedMetadataRemoverv8,0,0,0,0,432
32,LateMetadataRemoverStep,0,0,0,0,0
32,LegalContentClassifierV6,0,0,0,0,0
32,MainTitleClassifierV6,0,0,0,0,0
32,OrphanAttacherStep,0,0,0,0,0
32,PageContinuationMerger,0,0,0,0,0
32,RepeatedHeaderFooterDetector,0,0,0,0,0
32,SmartSectionClassifierV6,0,0,0,0,0
32,TableClassifier,0,0,0,0,0
32,TableOfContentsClassifier,0,0,0,0,0
32,TableRootPromoter,0,0,0,0,0
32,TextClassifier,0,0,0,0,1715
32,TextElementMerger,0,0,0,0,0
32,VisualHeadingDetector,0,0,0,0,0
33,ConsecutivePageNumberClassifier,0,0,0,0,0
33,ContentClassifierV6,0,0,0,0,0
33,EarlyMetadataRemoverStep,0,0,0,0,0
33,EmptyElementClassifier,0,0,0,0,0
33,EnhancedClauseClassifierV6,0,0,0,0,181
33,EnhancedTOCDetector,0,0,0,0,0
33,FallbackTitleClassifier,0,0,0,0,0
33,HeadingClassifierV6,0,0,0,0,0
33,HierarchyBuilder,0,0,0,0,0
33,HtmlCommentRemoverStep,0,0,0,0,0
33,ImprovedMetadataRemoverv8,0,0,0,0,444
33,LateMetadataRemoverStep,0,0,0,0,0
33,LegalContentClassifierV6,0,0,0,0,0
33,MainTitleClassifierV6,0,0,0,0,0
33,OrphanAttacherStep,0,0,0,0,0
33,PageContinuationMerger,0,0,0,0,0
33,RepeatedHeaderFooterDetector,0,0,0,0,0
33,SmartSectionClassifierV6,0,0,0,0,0
33,TableClassifier,0,0,0,0,0
33,TableOfContentsClassifier,0,0,0,0,0
33,TableRootPromoter,0,0,0,0,0
33,TextClassifier,0,0,0,0,1809
33,TextElementMerger,0,0,0,0,0
33,VisualHeadingDetector,0,0,0,0,0
34,ConsecutivePageNumberClassifier,0,0,0,0,0
34,ContentClassifierV6,0,0,0,0,0
34,EarlyMetadataRemoverStep,0,0,0,0,0
34,EmptyElementClassifier,0,0,0,0,8
34,EnhancedClauseClassifierV6,0,0,0,0,181
34,EnhancedTOCDetector,0,0,0,0,0
34,FallbackTitleClassifier,0,0,0,0,0
34,HeadingClassifierV6,0,0,0,0,0
34,HierarchyBuilder,0,0,0,0,0
34,HtmlCommentRemoverStep,0,0,0,0,0
34,ImprovedMetadataRemoverv8,0,0,0,0,496
34,LateMetadataRemoverStep,0,0,0,0,0
34,LegalContentClassifierV6,0,0,0,0,0
34,MainTitleClassifierV6,0,0,0,0,0
34,OrphanAttacherStep,0,0,0,0,0
34,PageContinuationMerger,0,0,0,0,0
34,RepeatedHeaderFooterDetector,0,0,0,0,0
34,SmartSectionClassifierV6,0,0,0,0,0
34,TableClassifier,0,0,0,0,0
34,TableOfContentsClassifier,0,0,0,0,0
34,TableRootPromoter,0,0,0,0,0
34,TextClassifier,0,0,0,0,1809
34,TextElementMerger,0,0,0,0,0
34,VisualHeadingDetector,0,0,0,0,0
35,ConsecutivePageNumberClassifier,0,0,0,0,0
35,ContentClassifierV6,0,0,0,0,0
35,EarlyMetadataRemoverStep,0,0,0,0,0
35,EmptyElementClassifier,0,0,0,0,8
35,EnhancedClauseClassifierV6,0,0,0,0,181
35,EnhancedTOCDetector,0,0,0,0,0
35,FallbackTitleClassifier,0,0,0,0,0
35,HeadingClassifierV6,0,0,0,0,0
35,HierarchyBuilder,0,0,0,0,0
35,HtmlCommentRemoverStep,0,0,0,0,0
35,ImprovedMetadataRemoverv8,0,0,0,0,497
35,LateMetadataRemoverStep,0,0,0,0,0
35,LegalContentClassifierV6,0,0,0,0,0
35,MainTitleClassifierV6,0,0,0,0,0
35,OrphanAttacherStep,0,0,0,0,0
35,PageContinuationMerger,0,0,0,0,0
35,RepeatedHeaderFooterDetector,0,0,0,0,0
35,SmartSectionClassifierV6,0,0,0,0,0
35,TableClassifier,0,0,0,0,0
35,TableOfContentsClassifier,0,0,0,0,0
35,TableRootPromoter,0,0,0,0,0
35,TextClassifier,0,0,0,0,1809
35,TextElementMerger,0,0,0,0,0
35,VisualHeadingDetector,0,0,0,0,0
36,ConsecutivePageNumberClassifier,0,0,0,0,0
36,ContentClassifierV6,0,0,0,0,0
36,EarlyMetadataRemoverStep,0,0,0,0,0
36,EmptyElementClassifier,0,0,0,0,8
36,EnhancedClauseClassifierV6,0,0,0,0,181
36,EnhancedTOCDetector,0,0,0,0,0
36,FallbackTitleClassifier,0,0,0,0,0
36,HeadingClassifierV6,0,0,0,0,0
36,HierarchyBuilder,0,0,0,0,0
36,HtmlCommentRemoverStep,0,0,0,0,0
36,ImprovedMetadataRemoverv8,0,0,0,0,503
36,LateMetadataRemoverStep,0,0,0,0,0
36,LegalContentClassifierV6,0,0,0,0,0
36,MainTitleClassifierV6,0,0,0,0,0
36,OrphanAttacherStep,0,0,0,0,0
36,PageContinuationMerger,0,0,0,0,0
36,RepeatedHeaderFooterDetector,0,0,0,0,0
36,SmartSectionClassifierV6,0,0,0,0,0
36,TableClassifier,0,0,0,0,0
36,TableOfContentsClassifier,0,0,0,0,0
36,TableRootPromoter,0,0,0,0,0
36,TextClassifier,0,0,0,0,1858
36,TextElementMerger,0,0,0,0,0
36,VisualHeadingDetector,0,0,0,0,0
37,ConsecutivePageNumberClassifier,0,0,0,0,0
37,ContentClassifierV6,0,0,0,0,0
37,EarlyMetadataRemoverStep,0,0,0,0,0
37,EmptyElementClassifier,0,0,0,0,8
37,EnhancedClauseClassifierV6,0,0,0,0,181
37,EnhancedTOCDetector,0,0,0,0,0
37,FallbackTitleClassifier,0,0,0,0,0
37,HeadingClassifierV6,0,0,0,0,0
37,HierarchyBuilder,0,0,0,0,0
37,HtmlCommentRemoverStep,0,0,0,0,0
37,ImprovedMetadataRemoverv8,0,0,0,0,503
37,LateMetadataRemoverStep,0,0,0,0,0
37,LegalContentClassifierV6,0,0,0,0,0
37,MainTitleClassifierV6,0,0,0,0,0
37,OrphanAttacherStep,0,0,0,0,0
37,PageContinuationMerger,0,0,0,0,0
37,RepeatedHeaderFooterDetector,0,0,0,0,0
37,SmartSectionClassifierV6,0,0,0,0,0
37,TableClassifier,0,0,0,0,0
37,TableOfContentsClassifier,0,0,0,0,0
37,TableRootPromoter,0,0,0,0,0
37,TextClassifier,0,0,0,0,1858
37,TextElementMerger,0,0,0,0,0
37,VisualHeadingDetector,0,0,0,0,0
38,ConsecutivePageNumberClassifier,0,0,0,0,0
38,ContentClassifierV6,0,0,0,0,0
38,EarlyMetadataRemoverStep,0,0,0,0,0
38,EmptyElementClassifier,0,0,0,0,8
38,EnhancedClauseClassifierV6,0,0,0,0,192
38,EnhancedTOCDetector,0,0,0,0,0
38,FallbackTitleClassifier,0,0,0,0,0
38,HeadingClassifierV6,0,0,0,0,0
38,HierarchyBuilder,0,0,0,0,0
38,HtmlCommentRemoverStep,0,0,0,0,0
38,ImprovedMetadataRemoverv8,0,0,0,0,590
38,LateMetadataRemoverStep,0,0,0,0,0
38,LegalContentClassifierV6,0,0,0,0,0
38,MainTitleClassifierV6,0,0,0,0,0
38,OrphanAttacherStep,0,0,0,0,0
38,PageContinuationMerger,0,0,0,0,0
38,RepeatedHeaderFooterDetector,0,0,0,0,0
38,SmartSectionClassifierV6,0,0,0,0,0
38,TableClassifier,0,0,0,0,0
38,TableOfContentsClassifier,0,0,0,0,0
38,TableRootPromoter,0,0,0,0,0
38,TextClassifier,0,0,0,0,2011
38,TextElementMerger,0,0,0,0,0
38,VisualHeadingDetector,0,0,0,0,0
39,ConsecutivePageNumberClassifier,0,0,0,0,0
39,ContentClassifierV6,0,0,0,0,0
39,EarlyMetadataRemoverStep,0,0,0,0,0
39,EmptyElementClassifier,0,0,0,0,8
39,EnhancedClauseClassifierV6,0,0,0,0,192
39,EnhancedTOCDetector,0,0,0,0,0
39,FallbackTitleClassifier,0,0,0,0,0
39,HeadingClassifierV6,0,0,0,0,0
39,HierarchyBuilder,0,0,0,0,0
39,HtmlCommentRemoverStep,0,0,0,0,0
39,ImprovedMetadataRemoverv8,0,0,0,0,590
39,LateMetadataRemoverStep,0,0,0,0,0
39,LegalContentClassifierV6,0,0,0,0,0
39,MainTitleClassifierV6,0,0,0,0,0
39,OrphanAttacherStep,0,0,0,0,0
39,PageContinuationMerger,0,0,0,0,0
39,RepeatedHeaderFooterDetector,0,0,0,0,0
39,SmartSectionClassifierV6,0,0,0,0,0
39,TableClassifier,0,0,0,0,0
39,TableOfContentsClassifier,0,0,0,0,0
39,TableRootPromoter,0,0,0,0,0
39,TextClassifier,0,0,0,0,2013
39,TextElementMerger,0,0,0,0,0
39,VisualHeadingDetector,0,0,0,0,0
40,ConsecutivePageNumberClassifier,0,0,0,0,0
40,ContentClassifierV6,0,0,0,0,0
40,EarlyMetadataRemoverStep,0,0,0,0,0
40,EmptyElementClassifier,0,0,0,0,8
40,EnhancedClauseClassifierV6,0,0,0,0,192
40,EnhancedTOCDetector,0,0,0,0,0
40,FallbackTitleClassifier,0,0,0,0,0
40,HeadingClassifierV6,0,0,0,0,0
40,HierarchyBuilder,0,0,0,0,0
40,HtmlCommentRemoverStep,0,0,0,0,0
40,ImprovedMetadataRemoverv8,0,0,0,0,595
40,LateMetadataRemoverStep,0,0,0,0,0
40,LegalContentClassifierV6,0,0,0,0,0
40,MainTitleClassifierV6,0,0,0,0,0
40,OrphanAttacherStep,0,0,0,0,0
40,PageContinuationMerger,0,0,0,0,0
40,RepeatedHeaderFooterDetector,0,0,0,0,0
40,SmartSectionClassifierV6,0,0,0,0,0
40,TableClassifier,0,0,0,0,0
40,TableOfContentsClassifier,0,0,0,0,0
40,TableRootPromoter,0,0,0,0,0
40,TextClassifier,0,0,0,0,2023
40,TextElementMerger,0,0,0,0,0
40,VisualHeadingDetector,0,0,0,0,0
41,ConsecutivePageNumberClassifier,0,0,0,0,0
41,ContentClassifierV6,0,0,0,0,0
41,EarlyMetadataRemoverStep,0,0,0,0,0
41,EmptyElementClassifier,0,0,0,0,8
41,EnhancedClauseClassifierV6,0,0,0,0,192
41,EnhancedTOCDetector,0,0,0,0,0
41,FallbackTitleClassifier,0,0,0,0,0
41,HeadingClassifierV6,0,0,0,0,0
41,HierarchyBuilder,0,0,0,0,0
41,HtmlCommentRemoverStep,0,0,0,0,0
41,ImprovedMetadataRemoverv8,0,0,0,0,595
41,LateMetadataRemoverStep,0,0,0,0,0
41,LegalContentClassifierV6,0,0,0,0,0
41,MainTitleClassifierV6,0,0,0,0,0
41,OrphanAttacherStep,0,0,0,0,0
41,PageContinuationMerger,0,0,0,0,0
41,RepeatedHeaderFooterDetector,0,0,0,0,0
41,SmartSectionClassifierV6,0,0,0,0,0
41,TableClassifier,0,0,0,0,0
41,TableOfContentsClassifier,0,0,0,0,0
41,TableRootPromoter,0,0,0,0,0
41,TextClassifier,0,0,0,0,2023
41,TextElementMerger,0,0,0,0,0
41,VisualHeadingDetector,0,0,0,0,0
42,ConsecutivePageNumberClassifier,0,0,0,0,0
42,ContentClassifierV6,0,0,0,0,0
42,EarlyMetadataRemoverStep,0,0,0,0,0
42,EmptyElementClassifier,0,0,0,0,8
42,EnhancedClauseClassifierV6,0,0,0,0,194
42,EnhancedTOCDetector,0,0,0,0,0
42,FallbackTitleClassifier,0,0,0,0,0
42,HeadingClassifierV6,0,0,0,0,0
42,HierarchyBuilder,0,0,0,0,0
42,HtmlCommentRemoverStep,0,0,0,0,0
42,ImprovedMetadataRemoverv8,0,0,0,0,613
42,LateMetadataRemoverStep,0,0,0,0,0
42,LegalContentClassifierV6,0,0,0,0,0
42,MainTitleClassifierV6,0,0,0,0,0
42,OrphanAttacherStep,0,0,0,0,0
42,PageContinuationMerger,0,0,0,0,0
42,RepeatedHeaderFooterDetector,0,0,0,0,0
42,SmartSectionClassifierV6,0,0,0,0,0
42,TableClassifier,0,0,0,0,0
42,TableOfContentsClassifier,0,0,0,0,0
42,TableRootPromoter,0,0,0,0,0
42,TextClassifier,0,0,0,0,2043
42,TextElementMerger,0,0,0,0,0
42,VisualHeadingDetector,0,0,0,0,0
43,ConsecutivePageNumberClassifier,0,0,0,0,0
43,ContentClassifierV6,0,0,0,0,0
43,EarlyMetadataRemoverStep,0,0,0,0,0
43,EmptyElementClassifier,0,0,0,0,8
43,EnhancedClauseClassifierV6,0,0,0,0,194
43,EnhancedTOCDetector,0,0,0,0,0
43,FallbackTitleClassifier,0,0,0,0,0
43,HeadingClassifierV6,0,0,0,0,0
43,HierarchyBuilder,0,0,0,0,0
43,HtmlCommentRemoverStep,0,0,0,0,0
43,ImprovedMetadataRemoverv8,0,0,0,0,613
43,LateMetadataRemoverStep,0,0,0,0,0
43,LegalContentClassifierV6,0,0,0,0,0
43,MainTitleClassifierV6,0,0,0,0,0
43,OrphanAttacherStep,0,0,0,0,0
43,PageContinuationMerger,0,0,0,0,0
43,RepeatedHeaderFooterDetector,0,0,0,0,0
43,SmartSectionClassifierV6,0,0,0,0,0
43,TableClassifier,0,0,0,0,0
43,TableOfContentsClassifier,0,0,0,0,0
43,TableRootPromoter,0,0,0,0,0
43,TextClassifier,0,0,0,0,2056
43,TextElementMerger,0,0,0,0,0
43,VisualHeadingDetector,0,0,0,0,0
44,ConsecutivePageNumberClassifier,0,0,0,0,0
44,ContentClassifierV6,0,0,0,0,0
44,EarlyMetadataRemoverStep,0,0,0,0,0
44,EmptyElementClassifier,0,0,0,0,8
44,EnhancedClauseClassifierV6,0,0,0,0,194
44,EnhancedTOCDetector,0,0,0,0,0
44,FallbackTitleClassifier,0,0,0,0,0
44,HeadingClassifierV6,0,0,0,0,0
44,HierarchyBuilder,0,0,0,0,0
44,HtmlCommentRemoverStep,0,0,0,0,0
44,ImprovedMetadataRemoverv8,0,0,0,0,638
44,LateMetadataRemoverStep,0,0,0,0,0
44,LegalContentClassifierV6,0,0,0,0,0
44,MainTitleClassifierV6,0,0,0,0,0
44,OrphanAttacherStep,0,0,0,0,0
44,PageContinuationMerger,0,0,0,0,0
44,RepeatedHeaderFooterDetector,0,0,0,0,0
44,SmartSectionClassifierV6,0,0,0,0,0
44,TableClassifier,0,0,0,0,0
44,TableOfContentsClassifier,0,0,0,0,0
44,TableRootPromoter,0,0,0,0,0
44,TextClassifier,0,0,0,0,2145
44,TextElementMerger,0,0,0,0,0
44,VisualHeadingDetector,0,0,0,0,0
45,ConsecutivePageNumberClassifier,0,0,0,0,0
45,ContentClassifierV6,0,0,0,0,0
45,EarlyMetadataRemoverStep,0,0,0,0,0
45,EmptyElementClassifier,0,0,0,0,8
45,EnhancedClauseClassifierV6,0,0,0,0,197
45,EnhancedTOCDetector,0,0,0,0,0
45,FallbackTitleClassifier,0,0,0,0,0
45,HeadingClassifierV6,0,0,0,0,0
45,HierarchyBuilder,0,0,0,0,0
45,HtmlCommentRemoverStep,0,0,0,0,0
45,ImprovedMetadataRemoverv8,0,0,0,0,668
45,LateMetadataRemoverStep,0,0,0,0,0
45,LegalContentClassifierV6,0,0,0,0,0
45,MainTitleClassifierV6,0,0,0,0,0
45,OrphanAttacherStep,0,0,0,0,0
45,PageContinuationMerger,0,0,0,0,0
45,RepeatedHeaderFooterDetector,0,0,0,0,0
45,SmartSectionClassifierV6,0,0,0,0,0
45,TableClassifier,0,0,0,0,0
45,TableOfContentsClassifier,0,0,0,0,0
45,TableRootPromoter,0,0,0,0,0
45,TextClassifier,0,0,0,0,2223
45,TextElementMerger,0,0,0,0,0
45,VisualHeadingDetector,0,0,0,0,0
46,ConsecutivePageNumberClassifier,0,0,0,0,0
46,ContentClassifierV6,0,0,0,0,0
46,EarlyMetadataRemoverStep,0,0,0,0,0
46,EmptyElementClassifier,0,0,0,0,8
46,EnhancedClauseClassifierV6,0,0,0,0,200
46,EnhancedTOCDetector,0,0,0,0,0
46,FallbackTitleClassifier,0,0,0,0,0
46,HeadingClassifierV6,0,0,0,0,0
46,HierarchyBuilder,0,0,0,0,0
46,HtmlCommentRemoverStep,0,0,0,0,0
46,ImprovedMetadataRemoverv8,0,0,0,0,677
46,LateMetadataRemoverStep,0,0,0,0,0
46,LegalContentClassifierV6,0,0,0,0,0
46,MainTitleClassifierV6,0,0,0,0,0
46,OrphanAttacherStep,0,0,0,0,0
46,PageContinuationMerger,0,0,0,0,0
46,RepeatedHeaderFooterDetector,0,0,0,0,0
46,SmartSectionClassifierV6,0,0,0,0,0
46,TableClassifier,0,0,0,0,0
46,TableOfContentsClassifier,0,0,0,0,0
46,TableRootPromoter,0,0,0,0,0
46,TextClassifier,0,0,0,0,2298
46,TextElementMerger,0,0,0,0,0
46,VisualHeadingDetector,0,0,0,0,0
47,ConsecutivePageNumberClassifier,0,0,0,0,0
47,ContentClassifierV6,0,0,0,0,0
47,EarlyMetadataRemoverStep,0,0,0,0,0
47,EmptyElementClassifier,0,0,0,0,8
47,EnhancedClauseClassifierV6,0,0,0,0,203
47,EnhancedTOCDetector,0,0,0,0,0
47,FallbackTitleClassifier,0,0,0,0,0
47,HeadingClassifierV6,0,0,0,0,0
47,HierarchyBuilder,0,0,0,0,0
47,HtmlCommentRemoverStep,0,0,0,0,0
47,ImprovedMetadataRemoverv8,0,0,0,0,677
47,LateMetadataRemoverStep,0,0,0,0,0
47,LegalContentClassifierV6,0,0,0,0,0
47,MainTitleClassifierV6,0,0,0,0,0
47,OrphanAttacherStep,0,0,0,0,0
47,PageContinuationMerger,0,0,0,0,0
47,RepeatedHeaderFooterDetector,0,0,0,0,0
47,SmartSectionClassifierV6,0,0,0,0,0
47,TableClassifier,0,0,0,0,0
47,TableOfContentsClassifier,0,0,0,0,0
47,TableRootPromoter,0,0,0,0,0
47,TextClassifier,0,0,0,0,2485
47,TextElementMerger,0,0,0,0,0
47,VisualHeadingDetector,0,0,0,0,0
48,ConsecutivePageNumberClassifier,0,0,0,0,0
48,ContentClassifierV6,0,0,0,0,0
48,EarlyMetadataRemoverStep,0,0,0,0,0
48,EmptyElementClassifier,0,0,0,0,8
48,EnhancedClauseClassifierV6,0,0,0,0,203
48,EnhancedTOCDetector,0,0,0,0,0
48,FallbackTitleClassifier,0,0,0,0,0
48,HeadingClassifierV6,0,0,0,0,0
48,HierarchyBuilder,0,0,0,0,0
48,HtmlCommentRemoverStep,0,0,0,0,0
48,ImprovedMetadataRemoverv8,0,0,0,0,677
48,LateMetadataRemoverStep,0,0,0,0,0
48,LegalContentClassifierV6,0,0,0,0,0
48,MainTitleClassifierV6,0,0,0,0,0
48,OrphanAttacherStep,0,0,0,0,0
48,PageContinuationMerger,0,0,0,0,0
48,RepeatedHeaderFooterDetector,0,0,0,0,0
48,SmartSectionClassifierV6,0,0,0,0,0
48,TableClassifier,0,0,0,0,0
48,TableOfContentsClassifier,0,0,0,0,0
48,TableRootPromoter,0,0,0,0,0
48,TextClassifier,0,0,0,0,2496
48,TextElementMerger,0,0,0,0,0
48,VisualHeadingDetector,0,0,0,0,0
49,ConsecutivePageNumberClassifier,0,0,0,0,0
49,ContentClassifierV6,0,0,0,0,0
49,EarlyMetadataRemoverStep,0,0,0,0,0
49,EmptyElementClassifier,0,0,0,0,8
49,EnhancedClauseClassifierV6,0,0,0,0,203
49,EnhancedTOCDetector,0,0,0,0,0
49,FallbackTitleClassifier,0,0,0,0,0
49,HeadingClassifierV6,0,0,0,0,0
49,HierarchyBuilder,0,0,0,0,0
49,HtmlCommentRemoverStep,0,0,0,0,0
49,ImprovedMetadataRemoverv8,0,0,0,0,677
49,LateMetadataRemoverStep,0,0,0,0,0
49,LegalContentClassifierV6,0,0,0,0,0
